id,headline,make_model,year,type,price_nightly,sleeps,length,fresh_water_tank,electric_service,generator_included,lat,lng,state,city,review_score,review_count,is_instant_book,search_county,has_bathroom,has_generator
1484330,2020 Thor Motor Coach Tellaro 20LT,Thor Motor Coach Tellaro 20LT,2020,Class B Camping Van,240.0,2,21.0,,30.0,4,33.78,-116.44,CA,Rancho Mirage,0.0,0,False,Riverside County,0,1
1712593,Storyteller Overland Beast MODE Red Van Torino,Storyteller Overland Storyteller Overland Beast MODE AWD,2024,Class B Camping Van,399.0,3,20.0,24.0,16000.0,24,33.84,-116.49,CA,Palm Springs,0.0,0,False,Riverside County,1,1
1694037,Susan,Ford Van E350,2003,Class B Camping Van,135.0,2,20.0,5.0,15.0,0,34.14,-116.08,CA,Twentynine Palms,100.0,2,False,Riverside County,0,0
1714209,Guinevere Rose - The 2020 Ram Promaster,Pro Master RAM 2500,2020,Class B Camping Van,199.0,2,19.6,20.0,,0,33.75,-116.72,CA,Idyllwild-Pine Cove,0.0,0,False,Riverside County,1,0
1644202,2021 Coachmen RV Nova 20C Sinister,Coachmen RV Nova 20C,2021,Class B Camping Van,180.0,2,21.0,,,24,32.87,-116.93,CA,Lakeside,100.0,3,False,San Diego County,0,1
1639109,2022 Coachmen RV Nova 20RB  Luv 2 Cruz,Roadtrek Roadtrek Zion,2022,Class B Camping Van,180.0,2,21.0,37.0,,24,32.87,-116.93,CA,Lakeside,100.0,3,False,San Diego County,1,1
1746372,Delilah Magical Glamping Mobile,nissan NV2500 NV2500,2015,Class B Camping Van,199.0,2,20.0,5.0,,4,32.99,-117.07,CA,San Diego,0.0,0,True,San Diego County,0,1
1736403,Luxury Class B - 2022 Tellaro  Sleeps 4 pop up,Thor Motor Coach Tellaro 20A,2022,Class B Camping Van,135.0,2,21.0,27.0,30.0,6,32.79,-116.83,CA,El Cajon,100.0,2,False,San Diego County,1,1
1661833,Val-n-Tina's Adventure,Winnebago Solis 59PX,2023,Class B Camping Van,199.0,4,20.0,24.0,,3,32.81,-117.07,CA,San Diego,100.0,8,True,San Diego County,1,1
1674492,Avandra; She who makes a path.,Thor Motor Coach Tellaro 20L,2023,Class B Camping Van,212.0,2,21.0,27.0,30.0,0,33.13,-117.04,CA,Escondido,0.0,0,False,San Diego County,1,0
1450617,BOREGA - 2019 Ford Ford Transit Camper Van,Ford Ford Transit Camper Van,2019,Class B Camping Van,225.0,2,22.0,,,4,32.94,-117.03,CA,Poway,0.0,0,False,San Diego County,0,1
1612076,2022 Winnebago Solis 59P,Winnebago Solis 59P,2022,Class B Camping Van,216.0,4,20.0,24.0,30.0,24,33.08,-117.23,CA,Carlsbad,100.0,9,True,San Diego County,1,1
1618348,*Head out with Scout *2019 Winnebago Revel 4x4,Winnebago Revel 44E,2019,Class B Camping Van,197.0,3,19.0,21.0,30.0,0,33.04,-117.25,CA,Encinitas,100.0,8,True,San Diego County,1,0
1708971,2023 Mercedes Benz Mercedes Sprinter 3500XD,Mercedes Benz Mercedes Sprinter 3500XD,2023,Class B Camping Van,212.0,3,14.1,,,-1,32.81,-116.98,CA,El Cajon,60.0,1,False,San Diego County,0,0
1735109,2021 Airstream RV Interstate 24GL Std. Model,Airstream RV Interstate 24GL Std. Model,2021,Class B Camping Van,236.0,2,24.0,60.0,30.0,4,32.74,-116.93,CA,El Cajon,100.0,2,False,San Diego County,1,1
1584171,2022 Thor Motor Coach RIZE 18T,Thor Motor Coach RIZE 18T,2022,Class B Camping Van,216.0,4,17.11,16.0,30.0,4,33.08,-117.23,CA,Carlsbad,97.5,8,False,San Diego County,1,1
1730723,Dazzle Camper Van,Thor Motor Coach Dazzle 2AB,2024,Class B Camping Van,149.0,2,21.0,27.0,30.0,4,32.79,-117.25,CA,San Diego,100.0,2,True,San Diego County,1,1
1510617,Winnebago Solis Boondocking King from Beach to Ski,Winnebago Solis 59P,2021,Class B Camping Van,189.0,4,19.0,21.0,30.0,0,32.97,-117.12,CA,San Diego,93.333,3,False,San Diego County,1,0
1701605,Easy to drive Pet Friendly Ford Transit van,Ford Transit 250,2019,Class B Camping Van,164.0,2,19.0,7.0,,4,33.15,-117.35,CA,Carlsbad,100.0,1,False,San Diego County,0,1
1739659,2016 Sprinter Camp,Cruiser MPG 2250RB,2016,Class B Camping Van,203.0,2,21.0,,,0,32.73,-117.22,CA,San Diego,0.0,0,True,San Diego County,0,0
1731759,Easy living 2023 Thor Motor Coach Rize,Thor Motor Coach Rize 18G,2023,Class B Camping Van,150.0,2,18.0,,30.0,4,33.21,-117.28,CA,Oceanside,0.0,0,True,San Diego County,0,1
1674659,Family Friendly Adventure Van with Kids’ Bunks,Mercedes Sprinter Adventure Van,2021,Class B Camping Van,240.0,4,23.0,,,4,32.76,-117.01,CA,La Mesa,0.0,0,False,San Diego County,0,1
1583470,2019 Ford Transit 250,Ford Transit 250,2019,Class B Camping Van,165.0,2,18.0,10.0,,4,33.2,-117.38,CA,Oceanside,100.0,4,False,San Diego County,0,1
1700379,Perfect Family Camper Van,Winnebago Solis 59PX,2023,Class B Camping Van,199.0,4,21.0,20.0,,4,33.55,-117.09,CA,Temecula,100.0,6,False,San Diego County,1,1
1666344,2020 Mercedes Sprinter Van,Mercedes Sprinter 2500,2020,Class B Camping Van,99.0,2,20.0,30.0,,4,32.83,-117.14,CA,San Diego,60.0,2,False,San Diego County,1,1
1679886,The Love Story,RAM Ram Promaster,2018,Class B Camping Van,195.0,2,18.0,7.0,,0,32.76,-117.09,CA,San Diego,0.0,0,False,San Diego County,0,0
1533313,2014 Airstream RV Interstate Interstate Lounge Wardrobe,Airstream RV Interstate Interstate Lounge Wardrobe,2014,Class B Camping Van,235.0,3,24.0,32.0,,3,32.94,-117.22,CA,San Diego,100.0,7,False,San Diego County,1,1
1668109,2023 Thor Motor Coach Tellaro 20AT,Thor Motor Coach Tellaro 20AT,2023,Class B Camping Van,207.0,4,21.0,27.0,30.0,0,33.1,-117.31,CA,Carlsbad,100.0,1,False,San Diego County,1,0
1273061,2010 Winnebago Era 170X,Winnebago Era 170X,2010,Class B Camping Van,189.0,2,24.0,,30.0,4,33.44,-116.86,CA,Aguanga,91.429,7,False,San Diego County,0,1
1732106,Sir Lancelot the Dodge Sprinter 2500 Campervan,Dodge Sprinter 2500 2500,2007,Class B Camping Van,112.0,3,19.0,,,24,33.06,-117.29,CA,Encinitas,0.0,0,True,San Diego County,0,1
1758500,Dolly the friendly Camper,Winnebago Travato 59G,2023,Class B Camping Van,205.0,3,21.0,,30.0,4,33.33,-117.15,CA,Fallbrook,0.0,0,False,San Diego County,0,1
1739957,Pet friendly Camper Van Rental in San Diego!,Ram promaster 1500 HIGH ROOF,2020,Class B Camping Van,150.0,2,18.0,,,0,32.8,-117.23,CA,San Diego,0.0,0,False,San Diego County,0,0
1162826,2013 Roadtrek 190,Roadtrek  190,2013,Class B Camping Van,224.0,4,20,,,4,32.72,-117.16,CA,San Diego,0.0,0,True,San Diego County,0,1
1636533,20*NEW*2022 LUXURY Mercedes - Sleeps 6 - Great MPG,Thor Motor Coach Delano Sprinter 24TT,2022,Class B Camping Van,198.0,6,20.0,40.0,30.0,24,33.18,-117.37,CA,Oceanside,60.0,2,False,San Diego County,1,1
1699593,Active Pop Top Select | San Diego | Unltd. Miles,Active Pop Top Select,2022,Class B Camping Van,1000.0,4,21.0,,,0,32.76,-117.2,CA,San Diego,0.0,0,True,San Diego County,0,0
1673082,,Mercedes Benz Sprinter 2500,2021,Class B Camping Van,180.0,3,22.0,40.0,,0,33.2,-117.28,CA,Oceanside,0.0,0,False,San Diego County,1,0
1733648,Mercedes Sprinter Leisure Travel Free Spirit,Leisure Travel Free Spirit Free Spirit,2004,Class B Camping Van,99.0,3,22.0,26.0,30.0,2,32.88,-117.21,CA,San Diego,0.0,0,False,San Diego County,1,1
1753282,2022 Winnebago Solis Pocket – Built for Adventure!,Winnebago Solis Pocket 36A,2022,Class B Camping Van,175.0,3,17.0,,30.0,4,32.79,-117.25,CA,San Diego,0.0,0,False,San Diego County,0,1
1699599,Active Pop Top | San Diego | Unlimited Miles,Active Pop Top,2021,Class B Camping Van,1000.0,4,19.9,,,0,32.76,-117.2,CA,San Diego,0.0,0,True,San Diego County,0,0
1683683,Lyla - The Nimble Off-Grid Adventure Vehicle,Dodge RAM Dodge RAM Promaster 2500 135'WB,2018,Class B Camping Van,206.0,2,17.0,6.0,,24,32.75,-117.25,CA,San Diego,0.0,0,False,San Diego County,0,1
1716576,19B Thor SANCTUARY 4X4 SLEEP 2-MERCEDES Luxury Van,Thor Motor Coach Sanctuary 19L,2022,Class B Camping Van,195.0,2,19.0,,30.0,24,33.18,-117.37,CA,Oceanside,0.0,0,False,San Diego County,0,1
1474422,"Living Large w/Popup ""Penthouse"" in Solis sleeps 6",Winnebago Solis 59P,2020,Class B Camping Van,179.0,4,19.9,21.0,30.0,0,32.92,-117.22,CA,San Diego,75.0,4,False,San Diego County,1,0
1241766,Family friendly 2011 Coleman popup,Airstream RV Avenue Avenue,2011,Class B Camping Van,1000.0,2,21.0,,,0,32.82,-117.11,CA,San Diego,0.0,0,True,San Diego County,0,0
1654752,"Luxury '19 Ford Transit w/ bathtub, roof deck+more",Unknown Transit Custom SOCALCUSTOMVANS003,2019,Class B Camping Van,300.0,3,23.0,55.0,,24,33.17,-117.36,CA,Oceanside,0.0,0,True,San Diego County,1,1
1465153,2017 Winnebago  Era 170,Winnebago Era 170,2017,Class B Camping Van,252.0,3,24.0,,50.0,4,33.48,-117.07,CA,Temecula,100.0,3,False,San Diego County,0,1
1259299,2013 Airstream RV Interstate Interstate Lounge,Airstream RV Interstate Interstate Lounge,2013,Class B Camping Van,185.0,2,23.8,40.0,30.0,4,33.48,-117.09,CA,Temecula,20.0,1,False,San Diego County,1,1
1734739,Brand New 2025 Thor Motor Coach Tellero - B Class,Thor Motor Coach Tellaro 20A,2025,Class B Camping Van,218.0,2,21.0,27.0,30.0,4,32.88,-117.18,CA,San Diego,0.0,0,False,San Diego County,1,1
1598058,Juniper | Luxury Vanlife | Mercedes Sprinter 2500,Mercedes Benz Sprinter 2500 2500,2020,Class B Camping Van,237.0,2,22.0,,,0,33.48,-117.11,CA,Temecula,0.0,0,False,San Diego County,0,0
1450606,2018 Mercedes Winnebago!,Winnebago Era 70A,2018,Class B Camping Van,290.0,4,24.0,,30.0,4,32.58,-117.13,CA,Imperial Beach,85.714,7,False,San Diego County,0,1
1567393,2022 Winnebago Solis Pocket,Winnebago Solis 36A,2022,Class B Camping Van,155.0,3,18.0,20.0,30.0,0,32.66,-116.3,CA,Boulevard,100.0,1,True,San Diego County,1,0
1441638,Your Adventure Lodge with SOLIS (sleeps up to 6),Winnebago Solis 59P,2020,Class B Camping Van,189.0,6,19.9,21.0,30.0,0,33.09,-117.27,CA,Carlsbad,93.333,3,False,San Diego County,1,0
1699586,Active Pop Top Select | San Diego | Unltd. Miles,Active Pop Top Select,2022,Class B Camping Van,1000.0,4,21.0,,,0,32.76,-117.2,CA,San Diego,0.0,0,True,San Diego County,0,0
1699604,Active Pop Top | San Diego | Unlimited Miles,Active Pop Top,2021,Class B Camping Van,1000.0,4,19.9,,,0,32.76,-117.2,CA,San Diego,0.0,0,True,San Diego County,0,0
1755287,2025|B+|AWD|24'|Sleep 4|Easy Drive|offgrid|Kingbed,Thor Motor Coach Gemini AWD 24KB,2025,Class B Camping Van,205.0,4,26.0,31.0,30.0,4,33.53,-117.11,CA,Temecula,0.0,0,False,San Diego County,1,1
1193029,2019 Pleasure way Lexor ts,Pleasure-Way Lexor TS,2019,Class B Camping Van,1200.0,2,20.0,,30.0,1,35.59,-120.7,CA,Paso Robles,97.143,21,False,San Luis Obispo County,0,1
1681160,"23 Winnebago Solis- Sleeps 4, Off-Grid Capable",Winnebago Solis 59PX,2023,Class B Camping Van,250.0,4,21.0,21.0,,4,34.87,-120.45,CA,Santa Maria,100.0,1,True,San Luis Obispo County,1,1
1703651,,Coachmen RV Galleria 24FL,2018,Class B Camping Van,203.0,4,24.0,,,24,35.61,-120.72,CA,Paso Robles,0.0,0,True,San Luis Obispo County,0,1
1608435,2018 Ford transit van 350,Ford transit van 350,2018,Class B Camping Van,235.0,4,20.0,,,-1,35.45,-120.9,CA,Cayucos,0.0,0,False,San Luis Obispo County,0,0
1638810,Luxury Sprinter w/ Full Bathroom Mercedes Coachmen,Coachmen RV Galleria 24Q,2021,Class B Camping Van,265.0,2,24.0,,,4,37.43,-122.19,CA,Menlo Park,100.0,1,False,San Mateo County,0,1
1599861,2011 Ford E-250 Econoline Conversion,Ford Ford E250 Econoline,2011,Class B Camping Van,150.0,2,18.0,6.0,,0,37.36,-122.01,CA,Sunnyvale,0.0,0,False,San Mateo County,0,0
1668574,Brand New Gray Winnebago RV 2022 Solis 59PX,Winnebago Solis Pocket 59 PX,2022,Class B Camping Van,207.0,4,21.0,20.0,,0,37.32,-122.0,CA,Santa Clara,0.0,0,False,San Mateo County,1,0
1757240,"2023 Winnebago Solis 59PX with Pop Top, AC",Winnebago Solis 59PX,2023,Class B Camping Van,219.0,4,21.0,,30.0,2,37.31,-121.89,CA,San Jose,0.0,0,False,San Mateo County,0,1
1752792,2020 ParkLand Vans Mercedes Benz Sprinter 2500,ParkLand Vans Mercedes Benz Sprinter 2500,2020,Class B Camping Van,219.0,3,23.0,30.0,30.0,0,37.28,-121.89,CA,San Jose,0.0,0,False,San Mateo County,1,0
1658313,2014 Winnebago Era 70X,Winnebago Era 70X,2014,Class B Camping Van,200.0,2,24.0,,,4,37.1,-121.97,CA,Scotts Valley,0.0,0,False,San Mateo County,0,1
1692737,The Wanderer - 2023 Winnebago Solis PX,Winnebago Solis 59PX,2023,Class B Camping Van,216.0,4,21.0,21.0,30.0,24,37.04,-122.07,CA,Felton,100.0,1,False,San Mateo County,1,1
1728463,'23 Storyteller Overland BEAST Mode 4x4,Storyteller Overland Storyteller Overland Beast MODE AWD,2023,Class B Camping Van,215.0,3,21.0,42.0,30.0,0,34.47,-119.78,CA,Santa Barbara,100.0,3,False,Santa Barbara County,1,0
1758597,2020 Regency RV Ultra Brougham UB25TB,Regency RV Ultra Brougham UB25TB,2020,Class B Camping Van,199.0,4,25.0,37.0,30.0,4,34.41,-119.76,CA,Santa Barbara,0.0,0,False,Santa Barbara County,1,1
1164578,California Central Coast Night Sky - 2016 Airstream Lounge EXT,Airstream RV Interstate Lounge EXT Lounge EXT,2016,Class B Camping Van,249.0,2,24.0,25.0,30.0,2,34.6,-120.13,CA,Solvang,100.0,2,False,Santa Barbara County,1,1
1646159,Everything U Need 4 UR Adventure + Pet Approved,Winnebago Revel 44E,2022,Class B Camping Van,237.0,2,19.5,21.0,30.0,24,34.43,-119.28,CA,Ojai,100.0,3,True,Santa Barbara County,1,1
1668912,Mercedes Sprinter Custom Glamping Van,"Mercedes Sprinter 144WB, High Roof, 2500",2016,Class B Camping Van,189.0,2,19.0,20.0,200.0,0,34.45,-119.24,CA,Ojai,0.0,0,True,Santa Barbara County,1,0
1589832,2020 Winnebago Boldt 70 KL,Winnebago Boldt 70 KL,2020,Class B Camping Van,206.0,2,22.0,26.0,30.0,24,34.45,-119.23,CA,Ojai,100.0,1,True,Santa Barbara County,1,1
1744524,2022 Ford Transit High Roof Camper Van 3 sleepers,ford Ford Transit,2022,Class B Camping Van,155.0,3,22.0,15.0,,0,37.31,-121.78,CA,San Jose,0.0,0,False,Santa Clara County,1,0
1497854,2013 Winnebago Era 70A,Winnebago Era 70A,2013,Class B Camping Van,242.0,3,24.0,26.0,30.0,3,37.23,-121.78,CA,San Jose,100.0,1,False,Santa Clara County,1,1
1715002,2021 Thor Motor Coach Sanctuary 19L,Thor Motor Coach Sanctuary 19L,2021,Class B Camping Van,237.0,2,19.0,22.0,30.0,24,37.22,-121.76,CA,San Jose,0.0,0,False,Santa Clara County,1,1
1668928,"""iVan"" - NEW 2023 RoadTrek Zion Slumber - Luxury",Roadtrek Zion Slumber,2023,Class B Camping Van,215.0,5,21.0,37.0,600.0,24,37.26,-121.9,CA,San Jose,100.0,5,False,Santa Clara County,1,1
1714861,,Winnebago Revel 44E,2022,Class B Camping Van,209.0,2,19.0,,30.0,4,37.01,-121.93,CA,Soquel,0.0,0,False,Santa Clara County,0,1
1748409,Ethosaurus: Ultimate Adventure Van - Dog Friendly,Entegra Coach Ethos 20D,2024,Class B Camping Van,289.0,4,22.0,21.0,,24,37.33,-121.81,CA,San Jose,0.0,0,False,Santa Clara County,1,1
1131576,2017 Winnabego Travato 59G,Winnebago Travato 59G,2017,Class B Camping Van,275.0,3,21.0,21.0,30.0,3,36.96,-121.88,CA,Aptos,100.0,11,True,Santa Clara County,1,1
1625517,Custom Mercedes-Benz Sprinter,Mercedes Sprinter 2800,2018,Class B Camping Van,249.0,2,19.0,32.0,,4,36.98,-121.95,CA,Capitola,0.0,0,False,Santa Clara County,1,1
1732922,The Salty Van,Winnebago Era 170XL,2010,Class B Camping Van,150.0,3,24.0,25.0,30.0,4,36.99,-121.94,CA,Soquel,0.0,0,False,Santa Clara County,1,1
1725110,Where will you Diego?,Winnebago Solis 59PX,2023,Class B Camping Van,212.0,4,21.0,20.0,30.0,4,40.53,-122.39,CA,Redding,100.0,1,False,Shasta County,1,1
1605540,"Starlink Enabled Winnie Sts 6, Slps 4, Dog Frndly!",Winnebago Solis 59P,2022,Class B Camping Van,265.0,4,19.9,20.0,30.0,0,39.52,-119.86,NV,Reno,100.0,3,True,Sierra County,1,0
1628452,Fully Contained OFF-Grid Capable! AWD,Thor Motor Coach Gemini 23TW,2023,Class B Camping Van,180.0,4,23.0,31.0,30.0,4,39.53,-119.88,NV,Reno,100.0,2,False,Sierra County,1,1
1608971,Your Family get-away-2018 Roadtrek Zion SRT,Road Trek Zion SRT Ram Pro Master 3500,2018,Class B Camping Van,240.0,2,19.0,35.0,400.0,24,34.19,-119.24,CA,Oxnard,100.0,6,False,Ventura County,1,1
1537917,"2008 Mercedes Sprinter ""Sage""",Mercedes Sprinter 2500,2008,Class B Camping Van,195.0,2,23.0,12.0,,0,34.17,-118.96,CA,Thousand Oaks,93.333,3,False,Ventura County,1,0
1664436,Beautiful 4x4 Mercedes 170 sprinter sleeps 5,MERCEDES MERCEDES SPRINTER 4X4 170,2016,Class B Camping Van,179.0,5,18.0,5.0,,4,34.21,-118.86,CA,Thousand Oaks,0.0,0,False,Ventura County,0,1
1667376,Promaster Moutain Cabin Van,Ram Pro master 2500,2020,Class B Camping Van,210.0,2,19.5,46.0,,0,34.2,-119.18,CA,Oxnard,0.0,0,False,Ventura County,1,0
1736958,2023 Roadtrek Zion SRT (Snow White),Roadtrek Roadtrek Zion SRT,2023,Class B Camping Van,200.0,2,19.7,37.0,30.0,24,34.24,-118.85,CA,Thousand Oaks,0.0,0,False,Ventura County,1,1
1685010,"Glamping on Wheels, A Surfer’s Dream",Airstream RV Interstate Nineteen Std. Model,2021,Class B Camping Van,350.0,2,19.0,24.0,30.0,4,34.03,-118.77,CA,Malibu,0.0,0,True,Ventura County,1,1
1757209,2024 Thor Motor Coach Dazzle 2AB,Thor Motor Coach Dazzle 2AB,2024,Class B Camping Van,244.0,4,21.0,20.0,,4,34.46,-118.54,CA,Santa Clarita,0.0,0,True,Ventura County,1,1
1613679,"""Arby 1""- Cozy and Comfort 2021 Sprinter Campervan","Mercedes-Benz Sprinter Camper Van 2500, 170",2021,Class B Camping Van,258.0,2,22.0,32.0,30.0,0,39.7,-104.87,CO,Denver,100.0,19,False,Adams County,1,0
1634881,The Outpost-Newly Built 2022 Vancraft MercedesBenz,Mercedes Sprinter Vancraft,2022,Class B Camping Van,225.0,2,19.0,18.0,,0,39.93,-104.95,CO,Thornton,100.0,19,True,Adams County,1,0
1746063,The Happy Camper (2023 Winnebago Travato 59G),Winnebago Travato 59G,2023,Class B Camping Van,236.0,3,21.0,18.0,30.0,4,39.88,-105.1,CO,Westminster,100.0,6,True,Adams County,1,1
1688001,CLEAN Fully Contained OFF-Grid Capable Axion!,Hymer Carado Axion,2017,Class B Camping Van,187.0,2,17.0,22.0,600.0,24,39.67,-104.94,CO,Denver,97.778,9,False,Adams County,1,1
1663830,New Listing Discount! 2023 Winnebago Solis,Winnebago Solis 59P,2023,Class B Camping Van,229.0,4,20.0,20.0,,0,39.83,-105.05,CO,Westminster,100.0,6,False,Adams County,1,0
1755176,ROMR01 - 2025 Winnebago Revel 4x4 Adventure Van,Winnebago Revel 44N,2025,Class B Camping Van,271.0,3,19.5,24.0,30.0,24,39.72,-104.98,CO,Denver,0.0,0,False,Adams County,1,1
1701715,'Lizzo' 2022 Mercedes Sprinter ACO1030,Mercedes Sprintervan Custom Build,2022,Class B Camping Van,190.0,4,23.0,40.0,,4,39.76,-104.71,CO,Aurora,100.0,2,False,Adams County,1,1
1657125,"Happy Glamper, 2022 Ram Promaster Camper #vanlife",Ram Promaster Wayfarer Walter Camper Van,2022,Class B Camping Van,190.0,2,18.0,5.0,,24,39.76,-104.98,CO,Denver,100.0,5,True,Adams County,0,1
1446505,The Charcoal Charter,Mercedes Sprinter 4x4,2019,Class B Camping Van,182.0,4,12.0,3.0,,0,39.68,-104.97,CO,Denver,97.6,25,False,Adams County,0,0
1758708,ROMR03 -- Pleasure-Way Rekon 4x4 Adventure Van,Pleasure-Way REKON Std. Model,2022,Class B Camping Van,186.0,2,19.0,,,24,39.72,-104.98,CO,Denver,0.0,0,False,Adams County,0,1
1647312,Let the adVANture Begin La Vida Luna Live #vanlife,Ram Promaster Wayfarer Walter,2019,Class B Camping Van,180.0,2,18.0,5.0,,24,39.76,-104.98,CO,Denver,100.0,2,False,Adams County,0,1
1742273,'Lottie' 2023 LV7.1 Custom Dodge Ram,Custom Dodge Ram LV7.1 LV7.1,2023,Class B Camping Van,175.0,2,22.0,0.0,30.0,4,39.76,-104.71,CO,Aurora,0.0,0,True,Adams County,0,1
1198268,The Mystery Machine 3000 Ram Promaster Camper Van,Ram Promaster 1500 Wayfarer,2019,Class B Camping Van,170.0,2,18.0,5.0,,24,39.76,-104.98,CO,Denver,100.0,1,False,Adams County,0,1
1585293,Active Pop Top | Denver | Unlimited Miles,Active Pop Top,2021,Class B Camping Van,1000.0,4,19.9,,,0,39.81,-104.97,CO,Denver,84.0,5,False,Adams County,0,0
1638203,2023 Mercedes 4X4 Thor Motor Coach Sanctuary 19L,Thor Motor Coach Sanctuary 19L,2023,Class B Camping Van,250.0,3,19.8,,,0,40.03,-105.06,CO,Erie,100.0,7,False,Adams County,0,0
1742111,2024 Rocky Roamer. The Family Van!!!,Mercedes Sprinter 2500,2024,Class B Camping Van,200.0,4,20.0,22.0,15.0,4,39.89,-104.78,CO,Commerce City,0.0,0,False,Adams County,1,1
1277043,TrailVantage,Nissan 2500 HD Cargo Van NV 2500 HD,2012,Class B Camping Van,169.0,2,20.0,,,0,39.94,-105.0,CO,Westminster,100.0,2,False,Adams County,0,0
1678844,Adventure Tent | Denver | Unlimited Miles,Adventure Tent 4x4,2021,Class B Camping Van,1000.0,2,15.7,,,0,39.81,-104.97,CO,Denver,0.0,0,True,Adams County,0,0
1622441,2020 Regency National Traveler FULL OFF-GRID,Regency RV National Traveler Tour TVL,2020,Class B Camping Van,285.0,2,20.11,20.0,30.0,5,39.4,-104.89,CO,Castle Rock,100.0,3,False,Adams County,1,1
1578802,Hank - 2021 Summit Adventure Vans Long's Peak,Antero Antero Longs Peak Plus,2021,Class B Camping Van,200.0,2,19.0,18.0,30.0,4,40.0,-105.03,CO,Broomfield,100.0,1,False,Adams County,1,1
1585297,Active Pop Top | Denver | Unlimited Miles,Active Pop Top,2021,Class B Camping Van,1000.0,4,19.9,,,0,39.81,-104.97,CO,Denver,0.0,0,False,Adams County,0,0
1585299,Active Pop Top | Denver | Unlimited Miles,Active Pop Top,2022,Class B Camping Van,1000.0,4,19.9,20.0,,0,39.81,-104.97,CO,Denver,0.0,0,False,Adams County,1,0
1678839,Adventure Tent | Denver | Unlimited Miles,Adventure Tent 4x4,2022,Class B Camping Van,1000.0,2,15.7,2.0,,0,39.81,-104.97,CO,Denver,0.0,0,True,Adams County,0,0
1678846,Adventure Tent | Denver | Unlimited Miles,Adventure Tent 4x4,2021,Class B Camping Van,1000.0,2,15.7,,,0,39.81,-104.97,CO,Denver,0.0,0,True,Adams County,0,0
1702670,Active Pop Top Select | Denver | Unlimited Miles,Active Pop Top Select,2022,Class B Camping Van,1000.0,4,21.0,20.0,,0,39.81,-104.97,CO,Denver,0.0,0,True,Adams County,1,0
1702671,Active Pop Top Select | Denver | Unlimited Miles,Active Pop Top Select,2022,Class B Camping Van,1000.0,4,21.0,20.0,,0,39.81,-104.97,CO,Denver,100.0,1,True,Adams County,1,0
1566124,2021 Dodge Promaster Roameo 4,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,39.87,-104.97,CO,Thornton,0.0,0,False,Adams County,0,1
1566117,2021 Dodge Promaster Roameo 7,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566136,2021 Dodge Promaster Roameo`9?,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566139,2021 Dodge Promaster Roameo,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566141,2021 Dodge Promaster Roameo,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566152,2021 Dodge Promaster Roameo 13,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566155,2021 Dodge Promaster Roameo 12,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566159,2021 Dodge Promaster Roameo 5,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566162,2021 Dodge Promaster Roameo 4,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566166,2021 Dodge Promaster Roameo 2,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566167,2021 Dodge Promaster Roameo 10,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1566289,2021 Dodge Promaster Roameo,Dodge Ram Promaster 2500,2021,Class B Camping Van,280.0,2,20.0,,,4,40.08,-104.94,CO,Dacono,0.0,0,False,Adams County,0,1
1652967,2023 Thor Motor Coach Tellaro 20A,Thor Motor Coach Tellaro 20A,2023,Class B Camping Van,274.0,4,21.0,,,24,39.72,-105.04,CO,Denver,100.0,1,False,Adams County,0,1
1444698,"Trip Van Winkle, M-Benz Sprinter 2011",Mercedes Mercedes Sprinter,2011,Class B Camping Van,199.0,2,19.0,14.0,,0,39.78,-105.07,CO,Wheat Ridge,100.0,9,False,Adams County,1,0
1592892,Winter Ready | 4-Person | AWD | WiFi | Solar | Toilet | Outdoor Shower,Ford Transit AWD,2021,Class B Camping Van,249.0,4,20.0,,,24,39.77,-105.07,CO,Wheat Ridge,100.0,2,False,Adams County,0,1
